,YEAR,STATEFIP,CITY,CNTRY,MORTGAGE,RENT,RENTGRS,VACANCY,KITCHEN,FRIDGE,PHONE,CINETHH,FAMSIZE,SEX,AGE,MARST,RACE,RACED,CITIZEN,SCHOOL,EDUC,EDUCD,GRADEATT,GRADEATTD,EMPSTAT,EMPSTATD,INCTOT,FTOTINC
4595894,2017,25,3770,840,0,850,970,0,4,2,2,1,1,1,27,6,1,100,0,1,10,101,0,0,1,10,50000,50000
4595899,2017,25,810,840,0,2700,2760,0,4,2,2,1,1,1,25,6,1,100,0,1,11,114,0,0,1,10,91000,91000
4595991,2017,25,6670,840,0,900,990,0,4,2,2,1,2,2,50,5,1,100,0,1,6,63,0,0,1,10,35000,46300
4595992,2017,25,6670,840,0,900,990,0,4,2,2,1,2,2,31,6,1,100,0,1,6,65,0,0,2,20,11300,46300
4596038,2017,25,7570,840,0,850,1250,0,4,2,2,1,1,1,66,6,1,100,0,1,6,63,0,0,3,30,8800,8800
4596080,2017,25,810,840,0,1900,1900,0,4,2,2,1,2,2,24,6,6,670,2,2,10,101,7,70,1,10,3400,3400
4596081,2017,25,810,840,0,1900,1900,0,4,2,2,1,2,1,23,6,1,100,0,1,10,101,0,0,1,10,50000,3400
4596091,2017,25,810,840,0,850,850,0,1,1,1,3,1,1,67,6,1,100,0,1,1,17,0,0,3,30,9600,9600
4596101,2017,25,3770,840,0,1000,1232,0,4,2,2,1,5,1,25,1,6,660,3,1,10,101,0,0,1,10,50000,75000
4596102,2017,25,3770,840,0,1000,1232,0,4,2,2,1,5,2,23,1,6,660,2,2,8,81,6,60,3,30,0,75000
4596103,2017,25,3770,840,0,1000,1232,0,4,2,2,1,5,1,22,6,6,660,3,2,8,81,6,60,3,30,0,75000
4596104,2017,25,3770,840,0,1000,1232,0,4,2,2,1,5,2,47,6,6,660,3,1,6,63,0,0,1,10,25000,75000
4596114,2017,25,810,840,0,320,320,0,4,2,2,1,2,2,28,6,1,100,0,2,8,81,6,60,3,30,7000,7000
4596151,2017,25,3770,840,0,1200,1660,0,4,2,2,1,4,2,21,6,6,660,0,2,7,71,6,60,1,10,22800,74500
4596152,2017,25,3770,840,0,1200,1660,0,4,2,2,1,4,1,25,6,6,660,0,1,6,63,0,0,1,10,20000,74500
4596153,2017,25,3770,840,0,1200,1660,0,4,2,2,1,4,1,65,6,6,660,2,1,10,101,0,0,3,30,19000,74500
4596154,2017,25,3770,840,0,1200,1660,0,4,2,2,1,4,2,56,4,6,660,2,1,0,2,0,0,3,30,12700,74500
4596167,2017,25,810,840,0,830,850,0,4,2,2,1,1,2,26,6,1,100,0,2,11,115,7,70,3,30,35000,35000
4596170,2017,25,810,840,0,200,200,0,4,2,2,1,2,2,64,4,1,100,0,1,11,114,0,0,3,30,8400,8400
4596171,2017,25,810,840,0,200,200,0,4,2,2,1,2,1,59,4,1,100,0,1,8,81,0,0,3,30,19200,8400
4596230,2017,25,930,840,0,2700,2770,0,4,2,2,2,2,1,34,6,6,620,3,1,11,116,0,0,1,10,125940,125940
4596231,2017,25,930,840,0,2700,2770,0,4,2,2,2,2,2,36,4,6,620,2,1,11,116,0,0,1,10,81000,125940
4596278,2017,25,810,840,0,1800,2130,0,4,2,2,1,4,1,48,1,1,100,0,1,7,71,0,0,1,10,89000,102500
4596279,2017,25,810,840,0,1800,2130,0,4,2,2,1,4,2,46,1,1,100,0,1,6,64,0,0,1,10,11000,102500
4596280,2017,25,810,840,0,1800,2130,0,4,2,2,1,4,2,19,6,1,100,0,2,7,71,6,60,1,10,2500,102500
4596334,2017,25,930,840,0,1900,1940,0,4,2,2,1,2,1,28,1,1,100,0,2,10,101,7,70,1,10,50500,110500
4596335,2017,25,930,840,0,1900,1940,0,4,2,2,1,2,2,27,1,1,100,0,1,11,114,0,0,1,10,60000,110500
4596355,2017,25,930,840,0,2900,2980,0,4,2,2,1,1,1,23,6,6,610,0,1,10,101,0,0,1,10,88400,88400
4596356,2017,25,930,840,0,2900,2980,0,4,2,2,1,1,1,24,6,6,640,3,1,11,114,0,0,1,10,35000,35000
4596362,2017,25,7570,840,0,1100,1410,0,4,2,2,1,5,1,46,1,2,200,2,1,6,63,0,0,1,10,32000,39800
4596363,2017,25,7570,840,0,1100,1410,0,4,2,2,1,5,2,32,1,2,200,3,1,6,61,0,0,2,20,0,39800
4596366,2017,25,7570,840,0,1100,1410,0,4,2,2,1,5,2,72,6,2,200,2,1,0,2,0,0,3,30,7800,39800
4596391,2017,25,810,840,0,1500,1660,0,4,2,2,3,1,2,72,3,2,200,0,1,6,65,0,0,1,10,18400,18400
4596398,2017,25,810,840,0,1700,1740,0,4,2,2,1,2,2,25,6,1,100,0,2,10,101,7,70,1,10,28900,28900
4596399,2017,25,810,840,0,1700,1740,0,4,2,2,1,2,1,26,6,8,814,0,1,11,114,0,0,1,10,49600,28900
4596407,2017,25,810,840,0,2700,2780,0,4,2,2,1,1,1,55,3,1,100,0,1,11,114,0,0,2,20,7020,7020
4596441,2017,25,810,840,0,1600,1775,0,4,2,2,1,2,2,33,6,1,100,0,1,11,115,0,0,1,10,12300,12300
4596442,2017,25,810,840,0,1600,1775,0,4,2,2,1,1,2,34,6,1,100,0,1,11,114,0,0,1,10,15000,15000
4596443,2017,25,810,840,0,1600,1775,0,4,2,2,1,2,2,31,6,1,100,0,1,11,115,0,0,1,10,16370,12300
4596457,2017,25,810,840,0,250,270,0,4,2,2,1,1,2,66,6,2,200,2,1,6,63,0,0,3,30,11000,11000
4596463,2017,25,810,840,0,2500,2630,0,4,2,2,1,1,1,22,6,1,100,0,2,7,71,6,60,2,20,5000,5000
4596487,2017,25,810,840,0,230,330,0,4,2,2,1,6,2,43,2,2,200,3,1,8,81,0,0,2,20,0,32000
4596488,2017,25,810,840,0,230,330,0,4,2,2,1,6,1,25,6,2,200,0,2,6,65,6,60,1,10,32000,32000
4596489,2017,25,810,840,0,230,330,0,4,2,2,1,6,1,22,6,2,200,0,2,7,71,6,60,3,30,0,32000
4596520,2017,25,6670,840,0,830,1040,0,4,2,2,3,5,1,38,1,1,100,3,1,2,22,0,0,2,20,18000,34000
4596521,2017,25,6670,840,0,830,1040,0,4,2,2,3,5,2,34,1,1,100,3,1,1,17,0,0,3,30,0,34000
4596524,2017,25,6670,840,0,830,1040,0,4,2,2,3,5,1,22,6,1,100,3,1,6,63,0,0,1,12,16000,34000
4596552,2017,25,6670,840,0,750,800,0,4,2,2,1,1,2,28,6,1,100,0,1,10,101,0,0,1,10,50000,50000
4596614,2017,25,810,840,0,700,880,0,4,2,2,1,4,2,24,6,1,100,3,2,7,71,6,60,1,10,340,61340
4596615,2017,25,810,840,0,700,880,0,4,2,2,1,4,1,23,6,2,200,3,1,6,63,0,0,1,10,28000,61340
4596617,2017,25,810,840,0,700,880,0,4,2,2,1,4,1,56,4,1,100,3,1,6,63,0,0,1,10,28000,61340
4596661,2017,25,810,840,0,2200,2320,0,4,2,2,1,2,2,23,1,1,100,0,1,10,101,0,0,1,10,54000,108000
4596662,2017,25,810,840,0,2200,2320,0,4,2,2,1,2,1,25,1,1,100,0,2,10,101,6,60,1,10,54000,108000
4596669,2017,25,810,840,0,1400,1481,0,4,2,2,1,2,2,68,1,1,100,0,1,6,63,0,0,3,30,13200,25200
4596670,2017,25,810,840,0,1400,1481,0,4,2,2,1,2,1,53,1,2,200,0,1,6,63,0,0,3,30,12000,25200
4596692,2017,25,7570,840,0,1100,1170,0,4,2,2,1,2,1,69,4,1,100,0,1,10,101,0,0,1,12,28000,28000
4596693,2017,25,7570,840,0,1100,1170,0,4,2,2,1,2,2,59,4,1,100,0,1,10,101,0,0,1,10,148000,28000
4596701,2017,25,7570,840,0,1500,1540,0,4,2,2,1,2,2,30,1,8,885,3,2,11,114,7,70,1,10,24000,71000
4596702,2017,25,7570,840,0,1500,1540,0,4,2,2,1,2,1,32,1,6,610,3,2,11,116,7,70,1,10,47000,71000
4596734,2017,25,810,840,0,1800,1900,0,4,2,2,1,1,2,32,6,1,100,0,1,11,114,0,0,1,10,65000,65000
4596775,2017,25,6670,840,0,570,1060,0,4,2,2,3,1,1,60,6,2,200,0,1,6,63,0,0,3,30,12900,12900
4596808,2017,25,810,840,0,1700,1730,0,4,2,2,1,2,1,25,1,1,100,0,1,10,101,0,0,3,30,3000,27000
4596809,2017,25,810,840,0,1700,1730,0,4,2,2,1,2,2,26,1,1,100,3,1,8,81,0,0,1,10,24000,27000
4596860,2017,25,810,840,0,3000,3010,0,4,2,2,1,1,2,25,6,8,801,0,1,10,101,0,0,3,30,80000,80000
4596861,2017,25,810,840,0,3000,3010,0,4,2,2,1,1,2,26,6,1,100,0,2,10,101,7,70,3,30,60000,60000
4596926,2017,25,930,840,0,2600,2620,0,4,2,2,1,2,2,26,6,1,100,0,1,11,114,0,0,1,10,70000,70000
4596927,2017,25,930,840,0,2600,2620,0,4,2,2,1,2,1,29,6,1,100,0,1,10,101,0,0,1,10,140000,70000
4596932,2017,25,810,840,0,1900,2080,0,4,2,2,1,2,1,31,6,1,100,0,1,10,101,0,0,1,10,25000,25000
4596933,2017,25,810,840,0,1900,2080,0,4,2,2,1,2,2,28,6,1,100,0,1,11,114,0,0,1,10,35000,25000
4596966,2017,25,810,840,0,1900,1940,0,4,2,2,1,2,1,30,1,1,100,0,1,11,115,0,0,1,10,123000,156000
4596967,2017,25,810,840,0,1900,1940,0,4,2,2,1,2,2,32,1,1,100,0,2,11,116,7,70,1,10,33000,156000
4596978,2017,25,810,840,0,220,250,0,4,2,2,3,1,2,68,4,4,400,2,1,6,63,0,0,3,30,10300,10300
4597004,2017,25,810,840,0,1700,2050,0,4,2,2,1,2,2,50,6,2,200,0,1,2,26,0,0,3,30,13600,13600
4597005,2017,25,810,840,0,1700,2050,0,4,2,2,1,2,1,24,6,2,200,0,1,6,63,0,0,3,30,0,13600
4597061,2017,25,810,840,0,1800,1840,0,4,2,2,1,1,2,24,6,1,100,0,1,11,114,0,0,1,10,30000,30000
4597076,2017,25,810,840,0,3100,3100,0,4,2,2,1,6,1,30,1,1,100,0,1,10,101,0,0,1,10,92000,92000
4597077,2017,25,810,840,0,3100,3100,0,4,2,2,1,6,2,30,1,1,100,0,1,6,65,0,0,3,30,0,92000
4597101,2017,25,7570,840,0,800,900,0,4,2,2,1,1,2,31,6,1,100,0,1,11,115,0,0,1,10,55000,55000
4597123,2017,25,930,840,0,2500,2580,0,4,2,2,1,3,2,32,1,1,100,0,1,11,114,0,0,1,10,93500,238500
4597124,2017,25,930,840,0,2500,2580,0,4,2,2,1,3,1,32,1,1,100,0,1,11,116,0,0,1,10,145000,238500
4597147,2017,25,3770,840,0,1000,1000,0,4,2,2,3,2,2,41,3,1,100,0,1,3,30,0,0,3,30,8400,16800
4597148,2017,25,3770,840,0,1000,1000,0,4,2,2,3,2,2,21,6,1,100,0,1,6,63,0,0,3,30,8400,16800
4597179,2017,25,6670,840,0,1300,1520,0,4,2,2,1,3,1,70,3,1,100,0,1,2,26,0,0,3,30,10900,51800
4597180,2017,25,6670,840,0,1300,1520,0,4,2,2,1,3,1,67,6,1,100,0,1,6,63,0,0,3,30,10900,51800
4597181,2017,25,6670,840,0,1300,1520,0,4,2,2,1,3,1,29,6,1,100,0,1,6,64,0,0,1,10,30000,51800
4597189,2017,25,810,840,0,2500,2640,0,4,2,2,1,1,2,24,6,1,100,0,2,10,101,7,70,1,10,3000,3000
4597190,2017,25,810,840,0,2500,2640,0,4,2,2,1,1,2,24,6,1,100,0,2,10,101,7,70,1,10,60000,60000
4597253,2017,25,810,840,0,200,270,0,4,2,1,1,1,1,62,2,1,100,1,1,0,2,0,0,3,30,9500,9500
4597269,2017,25,810,840,0,1900,1999,0,4,2,2,3,1,2,85,5,2,200,2,1,6,61,0,0,3,30,34800,34800
4597276,2017,25,810,840,0,210,250,0,4,2,2,1,1,1,64,6,8,802,0,1,6,65,0,0,3,30,10000,10000
4597329,2017,25,7570,840,0,630,630,0,1,2,1,3,1,2,59,4,1,100,0,1,6,63,0,0,3,30,10400,10400
4597358,2017,25,810,840,0,1500,1640,0,4,2,2,1,1,2,81,5,1,100,0,1,7,71,0,0,3,30,25650,25650
4597379,2017,25,810,840,0,1900,1970,0,4,2,2,1,2,2,26,6,1,100,0,1,11,114,0,0,1,10,41600,41600
4597380,2017,25,810,840,0,1900,1970,0,4,2,2,1,2,1,24,6,1,100,0,1,10,101,0,0,1,10,70000,41600
4597384,2017,25,810,840,0,1400,1590,0,4,2,2,1,5,2,38,1,2,200,2,2,10,101,7,70,1,10,101000,136300
4597385,2017,25,810,840,0,1400,1590,0,4,2,2,1,5,1,44,1,2,200,2,1,6,63,0,0,1,10,29100,136300
4597388,2017,25,810,840,0,1400,1590,0,4,2,2,1,5,2,36,2,2,200,2,2,7,71,6,60,3,30,6200,136300
4597414,2017,25,810,840,0,1400,1760,0,4,2,2,1,3,2,63,6,2,200,2,1,7,71,0,0,1,10,36700,36700
4597474,2017,25,3770,840,0,1200,1340,0,4,2,2,1,1,1,25,6,1,100,0,1,10,101,0,0,1,10,46000,46000
4597475,2017,25,3770,840,0,1200,1340,0,4,2,2,1,1,2,25,6,1,100,0,1,10,101,0,0,1,10,43000,43000
4597493,2017,25,810,840,0,1700,1850,0,4,2,2,1,2,2,28,6,1,100,0,1,10,101,0,0,1,10,172000,172000
4597494,2017,25,810,840,0,1700,1850,0,4,2,2,1,2,1,29,6,1,100,0,1,11,114,0,0,1,10,15000,172000
4597500,2017,25,810,840,0,2400,2500,0,4,2,2,1,2,2,29,6,1,100,0,1,11,116,0,0,1,10,75000,118000
4597501,2017,25,810,840,0,2400,2500,0,4,2,2,1,2,2,26,6,1,100,0,1,11,114,0,0,1,10,43000,118000
4597514,2017,25,810,840,0,2700,2700,0,4,2,2,1,5,2,38,1,4,400,2,1,4,40,0,0,3,30,0,23600
4597515,2017,25,810,840,0,2700,2700,0,4,2,2,1,5,1,49,1,4,400,2,1,4,40,0,0,1,10,21000,23600
4597518,2017,25,810,840,0,2700,2700,0,4,2,2,1,5,2,81,5,4,400,3,1,0,2,0,0,3,30,0,23600
4597594,2017,25,3770,840,0,230,230,0,4,2,2,3,1,2,67,6,6,660,2,1,5,50,0,0,3,30,8000,8000
4597633,2017,25,810,840,0,950,1083,0,4,2,2,1,1,2,22,6,1,100,0,2,7,71,6,60,1,10,6000,6000
4597634,2017,25,810,840,0,950,1083,0,4,2,2,1,1,2,23,6,1,100,0,2,7,71,6,60,3,30,25000,25000
4597638,2017,25,810,840,0,950,1083,0,4,2,2,1,1,2,22,6,1,100,0,2,7,71,6,60,3,30,4300,4300
4597647,2017,25,7570,840,0,1500,1540,0,4,2,2,1,2,1,51,1,1,100,0,1,10,101,0,0,1,10,65000,90000
4597648,2017,25,7570,840,0,1500,1540,0,4,2,2,1,2,2,46,1,1,100,0,1,8,81,0,0,1,10,25000,90000
4597666,2017,25,810,840,0,180,210,0,4,2,2,2,1,2,77,4,2,200,2,1,1,14,0,0,3,30,7800,7800
4597695,2017,25,3770,840,0,400,1250,0,4,2,2,3,2,2,47,4,6,660,2,1,5,50,0,0,1,10,45000,45000
4597709,2017,25,810,840,0,3600,3660,0,4,2,2,1,2,2,32,6,4,400,0,1,11,115,0,0,1,10,55000,55000
4597710,2017,25,810,840,0,3600,3660,0,4,2,2,1,2,1,28,6,1,100,0,2,10,101,7,70,1,10,100000,55000
4597711,2017,25,7570,840,0,320,320,0,4,2,2,3,1,2,69,5,1,100,0,1,5,50,0,0,3,30,13500,13500
4597712,2017,25,930,840,0,2600,2710,0,4,2,2,1,2,2,28,6,1,100,0,1,10,101,0,0,1,10,91010,91010
4597713,2017,25,930,840,0,2600,2710,0,4,2,2,1,2,1,26,6,8,826,0,1,11,114,0,0,1,10,135900,91010
4597720,2017,25,810,840,0,60,240,0,4,2,2,1,1,1,47,4,9,904,0,1,6,63,0,0,1,10,35000,35000
4597721,2017,25,810,840,0,2600,2600,0,4,2,2,1,1,2,57,2,1,100,0,1,10,101,0,0,1,10,182000,182000
4597726,2017,25,810,840,0,550,760,0,4,2,2,1,2,1,33,1,1,100,0,2,11,114,7,70,1,10,50000,71500
4597727,2017,25,810,840,0,550,760,0,4,2,2,1,2,2,35,1,6,600,2,1,11,114,0,0,1,10,21500,71500
4597737,2017,25,930,840,0,250,300,0,4,2,2,3,1,2,67,6,4,400,2,1,2,23,0,0,3,30,8400,8400
4597765,2017,25,810,840,0,2000,2040,0,4,2,2,1,1,1,30,6,1,100,0,1,11,115,0,0,1,10,62000,62000
4597798,2017,25,3770,840,0,750,870,0,4,2,2,1,4,2,46,6,6,640,2,1,11,114,0,0,1,10,44800,70160
4597799,2017,25,3770,840,0,750,870,0,4,2,2,1,4,2,62,6,6,640,3,1,6,63,0,0,3,30,3600,70160
4597800,2017,25,3770,840,0,750,870,0,4,2,2,1,4,2,50,1,6,640,2,1,6,64,0,0,1,10,15860,70160
4597801,2017,25,3770,840,0,750,870,0,4,2,2,1,4,1,47,1,6,640,3,1,3,30,0,0,1,10,5900,70160
4597841,2017,25,810,840,0,1700,1700,0,4,2,2,1,1,1,25,6,1,100,0,2,10,101,7,70,1,10,38000,38000
4597883,2017,25,810,840,0,2900,3030,0,4,2,2,1,2,2,50,1,1,100,0,1,10,101,0,0,1,10,70000,87600
4597884,2017,25,810,840,0,2900,3030,0,4,2,2,1,2,1,44,1,1,100,1,1,11,115,0,0,1,10,17600,87600
4597896,2017,25,930,840,0,300,300,0,4,2,2,1,1,2,58,6,2,200,2,1,11,115,0,0,3,30,8800,8800
4597905,2017,25,810,840,0,1200,1300,0,4,2,2,1,1,1,31,6,8,801,3,1,7,71,0,0,1,10,15000,15000
4597936,2017,25,930,840,0,1900,1900,0,4,2,2,1,1,2,28,6,1,100,0,1,11,116,0,0,1,10,66000,66000
4597946,2017,25,810,840,0,800,1080,0,4,2,2,1,2,2,46,1,1,100,0,1,7,71,0,0,1,10,47000,58800
4597947,2017,25,810,840,0,800,1080,0,4,2,2,1,2,1,41,1,1,100,0,1,6,64,0,0,3,30,11800,58800
4597962,2017,25,6670,840,0,180,310,0,4,2,2,1,4,2,30,6,1,100,0,1,6,63,0,0,1,10,8800,8800
4597965,2017,25,6670,840,0,180,310,0,4,2,2,1,4,1,34,6,1,100,0,1,6,64,0,0,2,20,22600,8800
4597972,2017,25,810,840,0,280,280,0,4,2,2,3,1,1,77,4,7,700,0,1,1,15,0,0,3,30,11700,11700
4598054,2017,25,810,840,0,1000,1000,0,4,2,2,1,1,1,32,6,1,100,0,1,11,116,0,0,1,10,100000,100000
4598086,2017,25,810,840,0,3600,3730,0,4,2,2,1,3,1,30,1,1,100,0,1,11,114,0,0,1,10,165000,300000
4598087,2017,25,810,840,0,3600,3730,0,4,2,2,1,3,2,31,1,1,100,0,1,11,114,0,0,1,10,135000,300000
4598089,2017,25,810,840,0,110,150,0,4,2,2,3,1,2,64,6,1,100,0,1,6,64,0,0,3,30,14000,14000
4598106,2017,25,3770,840,0,1100,1360,0,4,2,2,1,8,2,40,5,8,856,0,1,0,2,0,0,3,30,1180,1180
4598112,2017,25,3770,840,0,1100,1360,0,4,2,2,1,8,1,32,5,7,700,0,1,0,2,0,0,3,30,0,1180
4598113,2017,25,3770,840,0,1100,1360,0,4,2,2,1,8,1,46,4,8,856,0,1,6,63,0,0,3,30,10000,1180
4598115,2017,25,810,840,0,1300,1330,0,4,2,2,1,1,1,28,6,1,100,3,1,11,114,0,0,1,10,70000,70000
4598169,2017,25,7570,840,0,400,623,0,4,2,2,1,1,2,82,5,2,200,0,1,3,30,0,0,3,30,8300,8300
4598171,2017,25,810,840,0,410,440,0,4,2,2,1,2,2,51,4,3,399,3,1,6,63,0,0,3,30,11000,11000
4598327,2017,25,3770,840,0,800,800,0,4,2,2,1,1,1,63,6,1,100,0,1,7,71,0,0,1,10,37000,37000
4598333,2017,25,6670,840,0,370,520,0,4,2,2,1,1,2,48,6,3,362,2,1,6,64,0,0,1,10,18700,18700
4598335,2017,25,810,840,0,700,950,0,4,2,2,1,4,2,35,1,2,200,3,1,6,63,0,0,3,30,0,21200
4598336,2017,25,810,840,0,700,950,0,4,2,2,1,4,1,38,1,2,200,3,1,6,63,0,0,1,10,21200,21200
4598364,2017,25,810,840,0,2200,2200,0,4,2,2,1,2,1,57,1,1,100,0,1,8,81,0,0,1,10,566000,566500
4598365,2017,25,810,840,0,2200,2200,0,4,2,2,1,2,2,55,1,1,100,0,1,11,114,0,0,3,30,500,566500
4598399,2017,25,7570,840,0,1100,1290,0,4,2,2,1,2,2,29,1,1,100,0,1,10,101,0,0,1,10,95000,125000
4598400,2017,25,7570,840,0,1100,1290,0,4,2,2,1,2,1,29,1,1,100,0,1,7,71,0,0,1,10,30000,125000
4598419,2017,25,930,840,0,500,640,0,4,2,2,1,2,1,30,6,1,100,0,1,11,115,0,0,1,10,54000,54000
4598420,2017,25,930,840,0,500,640,0,4,2,2,1,2,2,26,6,1,100,0,1,10,101,0,0,1,10,50000,54000
4598421,2017,25,930,840,0,900,1050,0,4,2,1,2,1,2,33,6,6,610,2,1,10,101,0,0,1,10,176100,176100
4598579,2017,25,930,840,0,1100,1222,0,4,2,2,1,1,1,55,6,8,837,1,1,11,115,0,0,2,20,10000,10000
4598583,2017,25,810,840,0,1900,1930,0,4,2,2,1,1,2,24,6,1,100,0,1,10,101,0,0,1,10,94000,94000
4598584,2017,25,810,840,0,1900,1930,0,4,2,2,1,1,2,24,6,1,100,0,1,10,101,0,0,1,10,60000,60000
4598585,2017,25,810,840,0,1900,1930,0,4,2,2,1,1,2,23,6,1,100,0,1,10,101,0,0,1,10,80000,80000
4598588,2017,25,930,840,0,2300,2320,0,4,2,2,1,1,2,34,6,1,100,2,1,11,115,0,0,1,10,200000,200000
4598600,2017,25,930,840,0,1500,1560,0,4,2,2,1,2,1,29,6,1,100,3,1,11,114,0,0,1,10,35380,35380
4598601,2017,25,930,840,0,1500,1560,0,4,2,2,1,2,2,30,6,1,100,0,1,11,114,0,0,1,10,63000,35380
4598602,2017,25,810,840,0,1500,1520,0,4,2,2,1,1,1,20,6,1,100,0,2,6,63,6,60,3,30,2000,2000
4598603,2017,25,810,840,0,1500,1520,0,4,2,2,1,1,1,21,6,1,100,0,2,6,63,6,60,3,30,14100,14100
4598646,2017,25,930,840,0,250,250,0,4,2,2,1,1,2,70,4,1,100,0,1,6,64,0,0,3,30,12000,12000
4598655,2017,25,6670,840,0,190,200,0,4,2,2,1,2,1,60,1,2,200,0,1,6,63,0,0,3,30,2700,9900
4598656,2017,25,6670,840,0,190,200,0,4,2,2,1,2,2,66,1,1,100,0,1,6,65,0,0,3,30,7200,9900
4598706,2017,25,810,840,0,2900,3040,0,4,2,2,1,2,1,30,1,6,620,3,2,11,114,7,70,3,30,35000,85000
4598707,2017,25,810,840,0,2900,3040,0,4,2,2,1,2,2,31,1,6,620,3,1,11,114,0,0,1,10,50000,85000
4598708,2017,25,810,840,0,2900,3040,0,4,2,2,1,1,1,26,6,1,100,0,2,11,114,7,70,1,10,33000,33000
4598709,2017,25,810,840,0,2900,3040,0,4,2,2,1,1,2,25,6,1,100,3,2,11,114,7,70,1,10,32000,32000
4598725,2017,25,930,840,0,2600,2600,0,4,2,2,2,4,1,34,1,1,100,3,1,11,116,0,0,1,10,75000,95000
4598726,2017,25,930,840,0,2600,2600,0,4,2,2,2,4,2,34,1,1,100,3,1,11,114,0,0,3,30,20000,95000
4598830,2017,25,810,840,0,1800,1860,0,4,2,2,1,1,1,27,6,4,400,0,1,10,101,0,0,1,10,124500,124500
4598871,2017,25,810,840,0,1000,1100,0,4,2,1,3,3,1,36,1,6,640,0,1,0,2,0,0,3,30,600,24600
4598872,2017,25,810,840,0,1000,1100,0,4,2,1,3,3,2,33,1,6,640,3,2,11,115,7,70,1,10,24000,24600
4598900,2017,25,810,840,0,310,340,0,4,2,1,3,3,2,31,6,1,100,0,1,0,2,0,0,3,30,4000,4000
4598908,2017,25,810,840,0,1900,2000,0,4,2,2,1,1,2,28,6,1,100,0,1,11,114,0,0,1,10,60000,60000
4598909,2017,25,810,840,0,1900,2000,0,4,2,2,1,1,1,31,6,1,100,0,1,11,114,0,0,1,10,60000,60000
4598912,2017,25,6670,840,0,230,230,0,4,2,2,1,1,2,56,4,1,100,0,1,6,61,0,0,3,30,4800,4800
4598913,2017,25,810,840,0,2100,2330,0,4,2,2,1,4,2,44,3,1,100,0,2,7,71,6,60,1,10,57200,57200
4598917,2017,25,810,840,0,2100,2330,0,4,2,2,1,1,1,61,3,1,100,0,1,7,71,0,0,1,10,48000,48000
4598936,2017,25,810,840,0,1600,1640,0,4,2,2,1,1,2,30,6,1,100,0,1,10,101,0,0,1,10,76000,76000
4598937,2017,25,930,840,0,3600,3680,0,4,2,2,1,1,2,28,4,1,100,0,1,11,114,0,0,1,10,154300,154300
4598938,2017,25,930,840,0,3600,3680,0,4,2,2,1,1,2,28,6,1,100,0,1,11,114,0,0,1,10,100000,100000
4598980,2017,25,810,840,0,1700,1750,0,4,2,2,1,2,1,26,6,1,100,0,1,10,101,0,0,1,10,36000,36000
4598981,2017,25,810,840,0,1700,1750,0,4,2,2,1,2,2,25,6,1,100,2,1,10,101,0,0,1,10,35000,36000
4599030,2017,25,810,840,0,2000,2580,0,4,2,2,1,4,2,56,1,2,200,0,1,6,63,0,0,1,10,68000,145400
4599031,2017,25,810,840,0,2000,2580,0,4,2,2,1,4,1,57,1,2,200,0,1,6,63,0,0,1,10,25000,145400
4599032,2017,25,810,840,0,2000,2580,0,4,2,2,1,4,2,34,6,2,200,0,1,6,63,0,0,1,10,32400,145400
4599049,2017,25,810,840,0,2400,2440,0,4,2,2,1,2,2,31,6,1,100,3,1,11,116,0,0,1,10,56000,56000
4599050,2017,25,810,840,0,2400,2440,0,4,2,2,1,2,1,26,6,1,100,3,2,11,116,7,70,1,10,25000,56000
4599083,2017,25,7570,840,0,1400,1600,0,4,2,2,1,3,2,42,1,1,100,0,1,7,71,0,0,1,10,30000,68000
4599084,2017,25,7570,840,0,1400,1600,0,4,2,2,1,3,1,44,1,1,100,0,1,6,65,0,0,1,10,35000,68000
4599085,2017,25,7570,840,0,1400,1600,0,4,2,2,1,3,2,19,6,1,100,0,2,6,65,6,60,1,10,3000,68000
4599134,2017,25,930,840,0,2300,2300,0,4,2,2,1,4,1,33,1,4,400,3,1,10,101,0,0,1,10,88000,99000
4599135,2017,25,930,840,0,2300,2300,0,4,2,2,1,4,2,33,1,4,400,3,2,11,114,7,70,3,30,11000,99000
4599157,2017,25,7570,840,0,850,1020,0,4,2,2,1,1,2,24,6,1,100,0,2,7,71,6,60,1,10,14000,14000
4599185,2017,25,6670,840,0,300,330,0,4,2,2,1,2,2,62,6,2,200,0,1,10,101,0,0,1,10,46200,46200
4599186,2017,25,6670,840,0,300,330,0,4,2,2,1,2,1,25,6,2,200,0,1,6,63,0,0,2,20,0,46200
4599234,2017,25,6670,840,0,750,1150,0,4,2,2,1,3,1,36,1,7,700,0,1,5,50,0,0,1,10,16000,22000
4599235,2017,25,6670,840,0,750,1150,0,4,2,2,1,3,2,35,1,7,700,0,1,6,65,0,0,3,30,6000,22000
4599251,2017,25,810,840,0,1300,1480,0,4,2,2,1,2,2,47,1,2,200,0,1,6,63,0,0,1,10,65000,110000
4599252,2017,25,810,840,0,1300,1480,0,4,2,2,1,2,1,47,1,2,200,0,1,6,64,0,0,1,10,45000,110000
4599287,2017,25,930,840,0,1000,1100,0,4,2,2,1,2,1,30,6,1,100,0,1,10,101,0,0,1,10,57000,57000
4599288,2017,25,930,840,0,1000,1100,0,4,2,2,1,2,2,29,6,1,100,0,2,11,114,7,70,1,10,55000,57000
