Gender,Race,Salary
male,Greater European,107751.33
male,Greater European,176534.41
male,East Asian,64490.79
male,Greater European,90594.25
male,Greater European,152375.27
male,Greater European,3783.6
male,Greater European,125007.97
male,Greater European,2810.81
male,Greater European,170226.83
male,Greater European,127594.34
male,Greater European,136437.77
male,Greater European,146163.79
male,Greater European,265669.93
female,Greater European,110673.41
male,Greater European,114629.81
male,Greater European,68548.22
male,Hispanic,128863.37
male,Greater European,98547.93
female,Greater European,88082.12
female,East Asian,116493.07
male,Greater European,248268.22
male,Greater European,158724.71
male,Greater European,5730
male,Greater European,91581.36
male,Greater European,102764.47
male,Greater European,130254.19
male,Greater European,6876
male,Jewish,213803.95
male,Greater European,141528.14
male,Jewish,144376.12
male,Greater European,126308.95
male,Hispanic,109107.29
male,Greater European,145916.88
male,Greater European,112605.98
male,Greater European,129913.78
male,Hispanic,153198.55
male,Jewish,96462.74
male,Greater European,118499.47
male,Greater European,122441.57
male,Greater European,199222.03
male,Greater European,4527.13
male,Greater European,840.8
male,Greater European,200070.6
male,Greater European,138111.24
male,Greater European,132748.03
male,Greater European,177868.31
male,Greater European,136524.4
male,Greater European,130898.34
male,Greater European,840.8
male,Greater European,200602.69
male,Greater European,200821.76
male,Greater European,23395.21
male,Greater European,123994.19
male,Greater European,121886.59
male,Greater European,63718.4
male,Greater European,8408
male,Greater European,171297.21
male,Greater European,105087.33
male,Greater European,116594.85
male,Greater European,180840.49
male,Greater European,151665.18
male,Greater European,130620.45
male,Greater European,163499.99
male,Greater European,45656.81
male,Greater European,70729.44
male,Greater European,100229.06
male,Greater European,2292
male,Greater European,4204
male,Greater European,16756.21
male,Greater European,197939.38
male,Greater European,119097.89
male,Greater European,5730
male,Greater European,123926.29
male,Greater European,128279.87
male,Jewish,110635.48
male,Greater European,88371.05
male,Greater European,45644.34
male,Greater European,92434.85
male,Greater European,176018.09
male,Greater European,124604.33
male,Hispanic,129736.77
female,Greater European,99834.71
female,Jewish,104142.3
male,Greater European,55038.08
male,Greater European,162482.42
male,Greater European,101912.36
male,Greater European,104262.99
male,Greater European,294220.28
male,Greater European,840.8
male,Greater European,58326.55
male,Greater European,5730
male,Greater European,10887
female,Greater European,97528.5
male,Greater European,123943.86
male,Greater European,114842.24
female,Hispanic,163531.22
male,Greater European,94197.98
male,Greater European,125139.36
male,Greater European,16.56
male,Greater European,110321.06
male,Greater European,168.16
male,Greater European,104430.72
male,Greater European,156084.78
male,East Asian,90946.75
female,Greater European,118415.19
male,Greater European,117973.83
male,Greater European,117903.39
male,Greater European,115098.44
male,Greater European,80658.49
male,Greater European,198779.87
male,Greater European,117947.25
male,Greater European,135476.74
male,Greater European,191126.5
male,Greater European,21588.08
male,Greater European,225776.33
male,Greater European,132543.42
male,Greater European,175193.24
male,Greater European,109028.4
male,Greater African,135695.95
male,Greater European,1429.36
male,Greater European,178487.87
male,Greater European,151210.73
male,Greater European,152093.62
male,Greater European,227953.16
male,Greater European,111761.22
male,Greater European,171262.81
male,Greater European,156407.18
female,Jewish,714.1
male,Greater European,131735.1
male,Greater European,6876
male,Greater European,20587.33
male,Greater European,128846.73
male,Hispanic,171620.15
male,Greater European,116000.34
male,Greater European,101619.9
male,Greater European,121442.88
male,Hispanic,99840.91
male,Greater European,127618.92
male,Greater European,107598.61
male,Greater European,126430.51
male,Greater European,131563.51
male,Hispanic,112491.82
male,Greater European,77777.58
male,Jewish,166524.47
male,Greater European,119158.6
male,Greater European,92413.15
male,Greater European,195855.05
male,Greater African,145647.76
female,Greater European,172360.41
male,Greater European,260873.19
male,Greater European,93480.53
male,Greater European,6876
male,Greater European,70806.63
male,Greater European,147002.31
male,Greater European,38524.41
male,Greater European,182638.7
male,Greater European,28365.16
male,Greater European,79577.6
male,Jewish,148690.34
male,Greater European,102602.05
male,Greater European,185562.27
male,Greater European,4204
male,Greater European,28587.87
male,Greater European,152799.53
male,Greater European,90328.21
male,Greater European,5851.22
male,Greater European,201417.99
male,Greater European,46512.14
male,Greater European,122709.31
male,Hispanic,136315.15
male,Jewish,105039.21
male,Greater European,124734.13
male,Greater European,10887
male,Greater European,81586.94
male,Greater European,111321.16
male,Greater European,228498.46
male,Greater European,73602.58
male,Greater European,165009.94
male,Greater European,162960.5
male,Hispanic,87849.02
male,Greater European,157289.13
male,Greater European,128690.35
male,Greater European,144733.96
male,Greater African,94027.19
male,Greater European,103300.05
male,Greater European,98705.23
male,Greater European,160347.28
male,Greater European,121736.72
male,Greater European,6876
male,Greater European,140067.35
male,Greater European,174528.86
male,Greater European,179476.66
male,Greater European,10887
male,Greater European,1765.68
male,Greater European,120103.74
male,Greater European,133803.06
male,Jewish,60782.74
male,Greater European,840.8
male,Greater European,122420.46
male,Greater European,206585.05
male,Hispanic,840.8
male,Greater European,156282.03
male,Greater European,4630.33
male,Greater European,92405.46
male,Greater African,107966.86
male,Greater European,117461.55
male,Greater European,32112.48
male,Greater European,39068.77
male,Greater European,160953.61
male,Greater European,12008.89
male,Greater European,102671.14
male,Greater European,132562.53
male,Greater European,20823.26
male,Greater European,2292
male,Greater European,70551.78
male,Greater European,141988.19
male,Greater European,120603.94
female,Greater African,70758.44
male,Greater European,162056.02
male,Greater European,206051.91
male,Greater European,99289.27
female,Greater European,84159.3
male,Hispanic,154304.96
male,Greater European,172991.45
male,Greater European,149473.77
female,Greater European,146551.03
female,Greater European,140787.13
male,Greater European,94255.63
male,Greater European,2292
male,East Asian,87504.32
female,Greater European,168231.61
male,Jewish,140186.08
male,Greater European,93784.45
male,Greater European,186271.54
male,Greater European,156413
male,Greater European,176825.23
male,Greater European,46334.14
male,Greater European,105277.91
male,Greater European,101797.86
male,Greater European,91087.93
male,Greater European,156361.59
male,Greater European,132965.73
female,Greater European,10887
male,Greater European,190796.14
male,Greater European,136174.2
male,Jewish,50373.23
male,Greater European,166906.84
male,Greater European,64765.49
male,Greater European,147541.08
male,Greater European,89057.44
male,Greater European,103010.52
male,Greater European,161809.57
male,Greater European,96243.08
male,Greater European,138088.58
male,Greater European,155479.37
male,Greater European,184572.59
male,Greater European,135489.16
male,Greater European,109847.3
male,Greater European,50644.33
